,Res_Txn_Same,Ship_Res_Same,Time,Country of Transaction_United Kingdom,Shipping Address_United Kingdom,Country of Residence_United Kingdom,Entry Mode_PIN,Amount,Entry Mode_CVC,Entry Mode_Tap,Merchant Group_Children
360,1.0,1.0,1.0,1,1,1,1,0.105,0,0,1
34130,1.0,1.0,0.9565217391304348,1,1,1,0,0.9575,1,0,0
37480,1.0,1.0,0.4782608695652174,0,0,0,1,0.2575,0,0,1
80481,1.0,1.0,0.8695652173913043,1,1,1,0,0.065,1,0,0
58713,1.0,0.0,0.30434782608695654,1,0,1,1,0.5925,0,0,0
32866,1.0,1.0,0.5217391304347826,1,1,1,1,0.6325000000000001,0,0,0
17217,1.0,0.0,0.7826086956521738,1,0,1,0,0.04,0,1,1
98487,1.0,1.0,0.3913043478260869,1,1,1,0,0.145,1,0,0
45121,1.0,1.0,0.8695652173913043,1,1,1,1,0.675,0,0,0
17169,1.0,1.0,0.6956521739130435,1,1,1,0,0.0225,1,0,0
11876,1.0,1.0,0.6086956521739131,1,1,1,1,0.0425,0,0,0
35643,1.0,1.0,1.0,1,1,1,1,0.02,0,0,0
17893,1.0,1.0,0.4782608695652174,0,0,0,1,0.8975,0,0,0
98903,1.0,1.0,0.6956521739130435,0,0,0,0,0.5025000000000001,1,0,0
3846,0.0,0.0,0.3913043478260869,0,0,1,0,0.06,1,0,0
20834,1.0,1.0,0.5217391304347826,0,0,0,0,0.0725,1,0,0
7126,1.0,0.0,0.6521739130434783,1,0,1,1,0.7075,0,0,0
754,1.0,1.0,1.0,0,0,0,0,0.075,0,1,0
66602,1.0,1.0,0.6521739130434783,1,1,1,1,0.1875,0,0,0
86718,1.0,1.0,0.7391304347826086,0,0,0,0,0.065,0,1,0
6397,1.0,1.0,0.5217391304347826,0,0,0,1,0.68,0,0,0
32300,0.0,0.0,0.21739130434782608,0,0,1,0,0.0225,0,1,0
71521,1.0,0.0,0.7826086956521738,1,0,1,0,0.13,1,0,0
13682,1.0,1.0,0.9565217391304348,1,1,1,1,0.0575,0,0,0
53512,1.0,1.0,0.7391304347826086,1,1,1,1,0.0675,0,0,0
1416,1.0,1.0,0.43478260869565216,1,1,1,0,0.6075,1,0,0
89791,1.0,1.0,0.4782608695652174,1,1,1,0,0.035,1,0,0
43751,1.0,1.0,0.43478260869565216,1,1,1,0,0.0725,0,1,0
94965,1.0,1.0,0.6956521739130435,1,1,1,0,0.0175,0,1,0
82106,1.0,0.0,0.8260869565217391,1,0,1,0,0.065,1,0,0
51200,1.0,1.0,0.9565217391304348,1,1,1,0,0.07,1,0,0
61831,1.0,1.0,0.4782608695652174,1,1,1,1,0.9075,0,0,0
45400,1.0,1.0,0.9565217391304348,1,1,1,1,0.8150000000000001,0,0,0
8521,1.0,1.0,1.0,0,0,0,1,0.07,0,0,0
45463,1.0,1.0,0.8260869565217391,0,0,0,0,0.0225,0,1,0
6095,1.0,1.0,0.9565217391304348,1,1,1,0,0.7775,1,0,0
36436,1.0,1.0,0.5652173913043478,1,1,1,1,0.42,0,0,0
51163,0.0,0.0,0.13043478260869565,0,0,1,1,0.585,0,0,1
74118,1.0,1.0,0.6521739130434783,0,0,0,0,0.275,1,0,0
75886,1.0,1.0,0.9565217391304348,1,1,1,0,0.405,1,0,0
53939,1.0,1.0,0.7391304347826086,1,1,1,1,0.2925,0,0,0
648,1.0,1.0,1.0,1,1,1,1,0.05,0,0,1
606,1.0,1.0,0.9130434782608695,1,1,1,0,0.215,1,0,0
22597,0.0,0.0,0.7391304347826086,0,0,1,1,0.065,0,0,0
16170,1.0,1.0,0.6956521739130435,1,1,1,0,0.375,1,0,0
14783,1.0,1.0,0.34782608695652173,1,1,1,0,0.06,0,1,0
58360,1.0,0.0,0.34782608695652173,1,0,1,0,0.0425,0,1,0
49590,1.0,1.0,0.7391304347826086,1,1,1,1,0.3525,0,0,0
98290,1.0,1.0,0.4782608695652174,1,1,1,0,0.0275,1,0,0
82129,1.0,1.0,0.6521739130434783,1,1,1,0,0.065,0,1,0
14729,1.0,0.0,0.9565217391304348,1,0,1,1,0.17500000000000002,0,0,0
25507,1.0,0.0,0.8695652173913043,1,0,1,0,0.0375,1,0,0
46702,1.0,1.0,0.30434782608695654,0,0,0,1,0.17,0,0,0
92467,0.0,0.0,0.6956521739130435,0,0,1,1,0.075,0,0,0
87216,0.0,0.0,0.43478260869565216,0,0,1,0,0.0475,0,1,0
15418,1.0,1.0,0.8695652173913043,1,1,1,0,0.8525,1,0,0
18400,1.0,1.0,0.6086956521739131,1,1,1,0,0.725,1,0,0
85780,1.0,1.0,0.6521739130434783,1,1,1,0,0.0425,1,0,0
12449,1.0,1.0,0.9130434782608695,1,1,1,0,0.05,1,0,0
52228,1.0,1.0,0.9565217391304348,1,1,1,0,0.35000000000000003,1,0,0
96612,1.0,1.0,0.30434782608695654,1,1,1,1,0.4325,0,0,0
16159,0.0,0.0,0.9565217391304348,0,0,1,0,0.0725,1,0,0
50297,1.0,1.0,0.5217391304347826,0,0,0,1,0.23,0,0,0
95718,0.0,0.0,0.2608695652173913,0,0,1,0,0.055,0,1,0
83724,1.0,0.0,0.9130434782608695,1,0,1,1,0.17250000000000001,0,0,0
75804,1.0,1.0,0.9565217391304348,0,0,0,1,1.0,0,0,1
7563,1.0,0.0,0.30434782608695654,1,0,1,0,0.035,0,1,0
98056,0.0,0.0,0.0,0,0,1,0,0.03,0,1,0
84071,1.0,1.0,0.7826086956521738,0,0,0,1,0.0675,0,0,0
22568,1.0,1.0,0.5652173913043478,1,1,1,1,0.14250000000000002,0,0,0
7135,1.0,1.0,0.6521739130434783,1,1,1,1,0.04,0,0,0
7901,1.0,1.0,0.6521739130434783,1,1,1,1,0.6325000000000001,0,0,1
31103,1.0,1.0,0.7391304347826086,1,1,1,1,0.0725,0,0,0
96764,1.0,1.0,0.9565217391304348,1,1,1,0,0.545,1,0,0
32483,1.0,1.0,0.9565217391304348,1,1,1,1,0.21,0,0,0
59303,1.0,1.0,0.30434782608695654,1,1,1,0,0.0525,1,0,0
13672,1.0,0.0,0.9130434782608695,1,0,1,1,0.47000000000000003,0,0,0
30696,1.0,0.0,0.3913043478260869,1,0,1,0,0.245,1,0,0
89312,1.0,1.0,0.9565217391304348,0,0,0,0,0.0575,0,1,0
43730,1.0,1.0,0.5652173913043478,0,0,0,1,0.7075,0,0,0
6555,1.0,1.0,0.5652173913043478,1,1,1,1,0.8375,0,0,0
21339,1.0,1.0,0.7826086956521738,1,1,1,1,0.0425,0,0,1
67985,0.0,0.0,0.8695652173913043,0,0,1,1,0.14,0,0,0
25473,1.0,1.0,0.5217391304347826,1,1,1,0,0.0775,1,0,0
49304,1.0,1.0,0.43478260869565216,0,0,0,1,0.0375,0,0,1
75734,1.0,1.0,0.8695652173913043,0,0,0,0,0.045,0,1,0
31577,1.0,1.0,0.43478260869565216,1,1,1,0,0.0725,0,1,0
34859,1.0,1.0,0.6086956521739131,1,1,1,0,0.65,1,0,0
2515,0.0,0.0,0.7391304347826086,0,0,1,0,0.0425,0,1,0
79209,1.0,1.0,0.9130434782608695,1,1,1,0,0.065,1,0,0
44286,1.0,1.0,0.8695652173913043,1,1,1,1,0.9525,0,0,0
85751,1.0,1.0,0.5652173913043478,1,1,1,0,0.03,1,0,0
70536,1.0,1.0,0.3913043478260869,1,1,1,1,0.98,0,0,0
74399,1.0,1.0,0.5217391304347826,1,1,1,0,0.395,1,0,0
78931,1.0,1.0,0.7391304347826086,0,0,0,1,0.98,0,0,0
85962,1.0,1.0,0.30434782608695654,1,1,1,0,0.895,1,0,0
21100,1.0,1.0,0.5217391304347826,0,0,0,1,0.9075,0,0,1
12361,1.0,1.0,0.8260869565217391,1,1,1,0,0.075,1,0,0
955,1.0,1.0,0.8695652173913043,1,1,1,1,0.7175,0,0,1
69424,1.0,0.0,0.30434782608695654,1,0,1,0,0.0575,1,0,0
86509,0.0,0.0,0.7391304347826086,0,0,1,0,0.6675,1,0,1
87379,1.0,1.0,0.6086956521739131,1,1,1,0,0.07,1,0,0
16804,1.0,0.0,0.6521739130434783,1,0,1,0,0.05,1,0,0
43454,0.0,0.0,0.9565217391304348,0,0,1,0,0.04,1,0,0
14892,1.0,1.0,0.6521739130434783,1,1,1,0,0.03,0,1,0
97223,1.0,0.0,0.9565217391304348,1,0,1,0,0.06,0,1,1
15397,1.0,1.0,0.7391304347826086,1,1,1,1,0.0275,0,0,0
71812,1.0,1.0,0.43478260869565216,1,1,1,1,0.035,0,0,0
54940,1.0,1.0,0.34782608695652173,0,0,0,1,0.0125,0,0,0
6383,1.0,0.0,0.7826086956521738,1,0,1,1,0.035,0,0,0
35362,1.0,1.0,0.6956521739130435,1,1,1,0,0.67,1,0,0
26414,1.0,0.0,0.9565217391304348,1,0,1,1,0.665,0,0,0
82659,1.0,0.0,0.9565217391304348,1,0,1,0,0.0275,0,1,1
86362,1.0,1.0,0.9565217391304348,0,0,0,1,0.3175,0,0,0
71617,1.0,1.0,0.43478260869565216,1,1,1,0,0.0175,1,0,0
68294,1.0,1.0,0.5652173913043478,1,1,1,1,0.03,0,0,0
59355,1.0,1.0,0.5217391304347826,1,1,1,0,0.975,1,0,0
83033,1.0,1.0,0.9565217391304348,1,1,1,1,0.05,0,0,0
35964,1.0,1.0,0.7826086956521738,1,1,1,1,0.305,0,0,0
73150,0.0,0.0,0.8260869565217391,0,0,1,0,0.0525,1,0,0
2068,1.0,1.0,0.3913043478260869,1,1,1,1,0.0625,0,0,0
88068,0.0,0.0,0.7826086956521738,0,0,1,1,0.5575,0,0,0
51937,1.0,1.0,0.5217391304347826,1,1,1,1,0.0375,0,0,0
15656,1.0,1.0,0.7391304347826086,1,1,1,0,0.0475,1,0,0
97512,1.0,1.0,0.34782608695652173,1,1,1,0,0.02,0,1,0
84126,1.0,1.0,0.5217391304347826,1,1,1,1,0.045,0,0,0
8561,1.0,1.0,0.9565217391304348,1,1,1,1,0.6175,0,0,0
98656,1.0,1.0,0.8695652173913043,1,1,1,0,0.18,1,0,0
56199,1.0,1.0,0.6521739130434783,1,1,1,1,0.035,0,0,0
29657,1.0,1.0,0.6956521739130435,1,1,1,1,0.28250000000000003,0,0,0
71992,1.0,1.0,0.6956521739130435,1,1,1,0,0.0675,1,0,0
26424,1.0,1.0,0.34782608695652173,1,1,1,0,0.0425,1,0,0
44880,1.0,0.0,0.7391304347826086,0,1,0,0,0.0275,0,1,0
49819,1.0,1.0,1.0,0,0,0,1,0.1275,0,0,0
82960,1.0,1.0,0.5652173913043478,0,0,0,0,0.0225,1,0,0
70674,1.0,1.0,0.30434782608695654,0,0,0,1,0.075,0,0,0
89338,1.0,1.0,1.0,1,1,1,1,0.67,0,0,0
78165,1.0,1.0,0.8260869565217391,1,1,1,0,0.03,0,1,0
66992,1.0,1.0,0.7826086956521738,0,0,0,1,0.705,0,0,0
72104,1.0,1.0,0.7391304347826086,1,1,1,0,0.0575,1,0,0
34854,1.0,1.0,0.5217391304347826,1,1,1,1,0.27,0,0,1
70791,1.0,1.0,0.6956521739130435,1,1,1,1,0.985,0,0,0
89339,1.0,1.0,1.0,0,0,0,0,0.0625,0,1,0
88456,0.0,0.0,0.3913043478260869,0,0,1,1,0.9925,0,0,0
89999,1.0,0.0,0.5217391304347826,1,0,1,1,0.78,0,0,1
662,1.0,1.0,0.8260869565217391,1,1,1,1,0.0375,0,0,0
51670,1.0,0.0,0.9130434782608695,1,0,1,0,0.0525,1,0,0
50880,1.0,1.0,0.7826086956521738,1,1,1,1,0.0275,0,0,1
36816,1.0,0.0,0.7391304347826086,0,1,0,1,0.07,0,0,0
27544,1.0,1.0,0.6086956521739131,1,1,1,1,0.0225,0,0,0
5917,1.0,1.0,0.9130434782608695,1,1,1,1,0.5225,0,0,0
41563,1.0,0.0,0.7826086956521738,1,0,1,1,0.7175,0,0,0
35091,1.0,0.0,0.34782608695652173,1,0,1,1,0.17,0,0,0
55224,1.0,1.0,0.30434782608695654,1,1,1,0,0.17250000000000001,1,0,0
44627,0.0,0.0,0.13043478260869565,0,0,1,0,0.5475,1,0,0
16660,1.0,1.0,0.7391304347826086,1,1,1,0,0.06,0,1,0
80818,1.0,1.0,0.8260869565217391,1,1,1,0,0.9375,1,0,0
82834,0.0,0.0,1.0,0,0,1,0,0.0125,1,0,0
23267,1.0,1.0,1.0,1,1,1,0,0.1875,1,0,0
76793,1.0,1.0,0.34782608695652173,1,1,1,1,0.035,0,0,1
78514,1.0,1.0,0.5652173913043478,0,0,0,0,0.0325,0,1,0
43933,1.0,1.0,0.9565217391304348,1,1,1,1,0.685,0,0,1
32347,1.0,1.0,0.30434782608695654,1,1,1,0,0.93,1,0,0
44587,1.0,1.0,0.3913043478260869,1,1,1,1,0.09,0,0,0
2166,1.0,1.0,0.6521739130434783,1,1,1,0,0.47750000000000004,1,0,0
22905,1.0,1.0,0.8260869565217391,0,0,0,1,0.015,0,0,0
41086,0.0,0.0,0.5217391304347826,0,0,1,1,0.1675,0,0,0
31282,1.0,1.0,0.3913043478260869,1,1,1,1,0.6175,0,0,0
17018,1.0,1.0,0.30434782608695654,1,1,1,0,0.395,1,0,0
4660,1.0,1.0,0.5652173913043478,1,1,1,1,0.025,0,0,0
52486,1.0,1.0,0.43478260869565216,0,0,0,0,0.0325,0,1,0
82280,1.0,1.0,0.6521739130434783,1,1,1,0,0.4975,1,0,0
26739,1.0,1.0,0.9130434782608695,1,1,1,1,0.67,0,0,0
38344,1.0,1.0,0.9130434782608695,1,1,1,1,0.47750000000000004,0,0,0
65637,1.0,1.0,0.8695652173913043,1,1,1,0,0.02,0,1,0
78395,1.0,1.0,0.8695652173913043,1,1,1,1,0.0425,0,0,0
59826,1.0,1.0,0.5652173913043478,1,1,1,1,0.2125,0,0,1
10849,1.0,1.0,0.9130434782608695,1,1,1,1,0.07,0,0,0
63591,1.0,1.0,0.7391304347826086,1,1,1,0,0.0225,0,1,0
7375,1.0,1.0,0.6521739130434783,0,0,0,1,0.6175,0,0,0
18100,1.0,0.0,0.4782608695652174,1,0,1,0,0.51,1,0,0
51839,1.0,1.0,0.9130434782608695,1,1,1,0,0.075,0,1,0
87465,1.0,1.0,0.8260869565217391,1,1,1,1,0.9975,0,0,0
4208,0.0,0.0,0.5652173913043478,0,0,1,1,0.015,0,0,0
72060,1.0,0.0,0.9130434782608695,1,0,1,0,0.05,0,1,0
62554,1.0,1.0,0.30434782608695654,0,0,0,0,0.07,1,0,0
48418,1.0,1.0,0.43478260869565216,1,1,1,0,0.68,1,0,0
25921,1.0,1.0,0.9565217391304348,1,1,1,1,0.0425,0,0,0
20784,1.0,1.0,0.5652173913043478,1,1,1,1,0.0525,0,0,0
85281,1.0,0.0,0.3913043478260869,1,0,1,1,0.525,0,0,0
88129,1.0,1.0,1.0,0,0,0,0,0.3325,1,0,0
88078,1.0,1.0,0.34782608695652173,0,0,0,0,0.2625,1,0,1
49301,1.0,1.0,0.43478260869565216,1,1,1,1,0.02,0,0,1
10364,1.0,1.0,0.9130434782608695,1,1,1,0,0.2125,1,0,0
65040,1.0,1.0,0.4782608695652174,1,1,1,1,0.36,0,0,1
29370,0.0,0.0,0.13043478260869565,0,0,1,0,0.02,0,1,0
64536,1.0,1.0,0.5217391304347826,0,0,0,1,0.075,0,0,0
57870,1.0,1.0,0.5217391304347826,1,1,1,0,0.0375,0,1,0
23416,1.0,1.0,0.6956521739130435,1,1,1,1,0.0825,0,0,0
76365,1.0,1.0,0.6521739130434783,1,1,1,1,0.0225,0,0,0
73164,1.0,1.0,1.0,1,1,1,0,0.035,0,1,0
25345,1.0,0.0,0.08695652173913043,1,0,1,0,0.0175,1,0,0
17144,1.0,1.0,0.8695652173913043,1,1,1,0,0.77,1,0,0
46093,0.0,0.0,0.21739130434782608,0,0,1,0,0.0675,1,0,0
73781,1.0,1.0,0.8260869565217391,1,1,1,1,0.365,0,0,0
87515,1.0,1.0,0.6086956521739131,1,1,1,0,0.0325,0,1,0
51330,0.0,0.0,0.7391304347826086,0,0,1,0,0.0225,0,1,0
25762,1.0,1.0,0.9130434782608695,1,1,1,0,0.4375,1,0,0
4131,1.0,1.0,0.43478260869565216,1,1,1,0,0.6,1,0,1
38647,0.0,0.0,0.7391304347826086,0,0,1,1,0.025,0,0,1
51782,0.0,0.0,0.4782608695652174,0,0,1,1,0.25,0,0,0
47151,1.0,1.0,1.0,1,1,1,1,0.10250000000000001,0,0,0
87787,1.0,1.0,0.9130434782608695,1,1,1,1,0.4875,0,0,0
54773,1.0,1.0,0.30434782608695654,1,1,1,0,0.405,1,0,0
21360,1.0,1.0,0.7826086956521738,1,1,1,1,0.91,0,0,0
38407,1.0,1.0,0.7391304347826086,1,1,1,0,0.02,0,1,0
64394,1.0,1.0,0.9130434782608695,1,1,1,0,0.0425,1,0,0
92590,1.0,0.0,0.6956521739130435,1,0,1,0,0.055,0,1,0
78406,1.0,0.0,0.8260869565217391,1,0,1,0,0.075,1,0,0
40509,1.0,0.0,0.6956521739130435,1,0,1,1,0.895,0,0,0
36529,1.0,1.0,0.6086956521739131,1,1,1,0,0.68,1,0,0
60688,1.0,1.0,0.7826086956521738,1,1,1,0,0.0125,1,0,0
31450,1.0,1.0,0.3913043478260869,0,0,0,0,0.06,0,1,0
47699,1.0,1.0,0.7391304347826086,1,1,1,1,0.6975,0,0,1
58039,1.0,0.0,0.6086956521739131,0,1,0,1,0.0625,0,0,1
56558,1.0,1.0,0.34782608695652173,1,1,1,0,0.07,1,0,0
48800,1.0,1.0,0.9565217391304348,1,1,1,0,0.86,1,0,0
67366,0.0,0.0,0.2608695652173913,0,0,1,0,0.05,0,1,0
99406,1.0,1.0,1.0,1,1,1,0,0.0325,0,1,0
26611,1.0,1.0,0.3913043478260869,0,0,0,0,0.075,0,1,0
36607,0.0,0.0,0.2608695652173913,0,0,1,0,0.065,0,1,0
73107,1.0,1.0,0.5652173913043478,1,1,1,0,0.65,1,0,1
2201,1.0,1.0,0.8695652173913043,1,1,1,1,0.305,0,0,0
48159,1.0,1.0,0.3913043478260869,1,1,1,0,0.0375,1,0,0
88141,1.0,1.0,0.30434782608695654,0,0,0,0,0.73,1,0,0
69551,1.0,1.0,1.0,1,1,1,1,0.065,0,0,0
11045,1.0,1.0,0.5652173913043478,1,1,1,1,0.47500000000000003,0,0,0
27399,1.0,1.0,0.8695652173913043,0,0,0,0,0.0175,1,0,0
16604,1.0,0.0,0.43478260869565216,1,0,1,0,0.385,1,0,0
14237,1.0,1.0,0.3913043478260869,0,0,0,0,0.075,1,0,0
49613,1.0,1.0,0.43478260869565216,0,0,0,0,0.0625,1,0,0
17395,1.0,1.0,0.43478260869565216,0,0,0,1,0.7225,0,0,1
23216,1.0,1.0,0.7826086956521738,1,1,1,0,0.71,1,0,0
15452,1.0,0.0,0.5652173913043478,1,0,1,1,0.2475,0,0,0
31668,1.0,1.0,0.9130434782608695,1,1,1,0,0.97,1,0,0
25968,1.0,1.0,0.5217391304347826,1,1,1,1,0.9400000000000001,0,0,0
87146,1.0,0.0,0.6956521739130435,1,0,1,1,0.0225,0,0,0
33360,1.0,1.0,0.4782608695652174,1,1,1,0,0.0725,1,0,0
52470,1.0,1.0,0.5652173913043478,1,1,1,0,0.0725,1,0,0
87178,1.0,1.0,0.6521739130434783,0,0,0,1,0.0175,0,0,0
80017,0.0,0.0,0.43478260869565216,0,0,1,1,0.245,0,0,0
16723,1.0,1.0,0.7826086956521738,1,1,1,1,0.075,0,0,0
15381,1.0,1.0,0.8260869565217391,1,1,1,1,0.0125,0,0,0
2108,1.0,1.0,0.5652173913043478,0,0,0,0,0.0575,1,0,0
86596,1.0,1.0,0.9130434782608695,1,1,1,1,0.1375,0,0,0
23196,1.0,0.0,0.5217391304347826,1,0,1,1,0.0275,0,0,0
40634,1.0,1.0,0.6086956521739131,0,0,0,1,0.4925,0,0,0
93608,1.0,1.0,0.4782608695652174,1,1,1,1,0.805,0,0,1
22219,1.0,1.0,0.9130434782608695,0,0,0,0,0.03,0,1,1
17581,1.0,1.0,0.7391304347826086,1,1,1,1,0.07,0,0,0
82204,1.0,0.0,0.6086956521739131,1,0,1,1,0.1375,0,0,0
16455,1.0,1.0,0.6521739130434783,1,1,1,0,0.04,1,0,0
98144,1.0,1.0,0.5217391304347826,1,1,1,1,0.03,0,0,1
50390,1.0,1.0,0.8260869565217391,1,1,1,0,0.0575,0,1,0
3744,1.0,1.0,0.7826086956521738,1,1,1,1,0.1275,0,0,0
51342,1.0,1.0,0.9565217391304348,1,1,1,0,0.075,0,1,0
75157,1.0,1.0,0.34782608695652173,1,1,1,0,0.0225,0,1,0
75318,1.0,1.0,0.9565217391304348,1,1,1,1,0.8,0,0,0
55887,1.0,1.0,0.8695652173913043,1,1,1,1,0.045,0,0,0
50647,1.0,1.0,0.7826086956521738,1,1,1,1,0.4175,0,0,0
22880,1.0,1.0,1.0,0,0,0,1,0.12,0,0,0
62475,1.0,1.0,1.0,0,0,0,1,0.0125,0,0,0
98874,1.0,0.0,0.5652173913043478,1,0,1,1,0.8825000000000001,0,0,0
33960,1.0,1.0,0.6086956521739131,1,1,1,1,0.975,0,0,0
73630,1.0,0.0,0.9565217391304348,1,0,1,0,0.84,1,0,0
83481,1.0,1.0,0.43478260869565216,1,1,1,1,0.0125,0,0,0
49374,1.0,1.0,0.5217391304347826,1,1,1,0,0.0475,1,0,1
18205,1.0,1.0,0.9565217391304348,1,1,1,0,0.4,1,0,0
37809,1.0,1.0,0.6521739130434783,1,1,1,1,0.11750000000000001,0,0,0
99548,1.0,1.0,0.5652173913043478,1,1,1,1,0.045,0,0,0
89517,0.0,0.0,0.043478260869565216,0,0,1,0,0.065,0,1,0
91085,1.0,1.0,0.43478260869565216,0,0,0,1,0.5925,0,0,1
6564,1.0,1.0,0.8260869565217391,1,1,1,1,0.1125,0,0,0
54540,1.0,1.0,0.8260869565217391,1,1,1,0,0.6675,1,0,0
81141,1.0,0.0,0.3913043478260869,1,0,1,0,0.91,1,0,0
46764,1.0,1.0,0.6521739130434783,1,1,1,1,0.10250000000000001,0,0,0
36339,1.0,1.0,0.7826086956521738,1,1,1,1,0.06,0,0,0
75990,1.0,0.0,0.9565217391304348,1,0,1,1,0.595,0,0,1
50767,1.0,1.0,1.0,1,1,1,0,0.6900000000000001,1,0,0
89220,1.0,1.0,0.8695652173913043,1,1,1,1,0.35000000000000003,0,0,0
57427,1.0,1.0,0.8695652173913043,1,1,1,0,0.935,1,0,0
99467,1.0,1.0,0.9130434782608695,1,1,1,1,0.02,0,0,0
36609,1.0,1.0,0.9565217391304348,0,0,0,1,0.035,0,0,0
92572,1.0,1.0,0.8695652173913043,1,1,1,1,0.035,0,0,0
56265,1.0,0.0,0.9130434782608695,1,0,1,0,0.9400000000000001,1,0,0
24564,1.0,1.0,0.7826086956521738,1,1,1,0,0.06,0,1,0
80052,1.0,1.0,0.6086956521739131,0,0,0,0,0.0175,1,0,0
25980,1.0,1.0,0.4782608695652174,1,1,1,1,0.14250000000000002,0,0,0
5939,1.0,1.0,0.3913043478260869,1,1,1,0,0.5625,1,0,0
63938,1.0,1.0,0.9565217391304348,1,1,1,0,0.06,1,0,0
51091,1.0,1.0,0.34782608695652173,1,1,1,0,0.0175,1,0,1
12160,1.0,1.0,0.8695652173913043,1,1,1,1,0.0725,0,0,0
58901,1.0,1.0,0.43478260869565216,1,1,1,1,0.9075,0,0,1
3829,1.0,1.0,0.7826086956521738,0,0,0,0,0.02,0,1,1
84798,1.0,1.0,0.5652173913043478,1,1,1,1,0.0375,0,0,0
68872,1.0,1.0,0.43478260869565216,1,1,1,1,0.895,0,0,0
86932,1.0,1.0,0.6086956521739131,0,0,0,1,0.8375,0,0,0
38864,1.0,1.0,0.7391304347826086,1,1,1,0,0.04,0,1,0
59705,1.0,1.0,0.7826086956521738,1,1,1,0,0.0525,0,1,0
60746,1.0,1.0,0.5652173913043478,1,1,1,0,0.055,0,1,0
93134,1.0,1.0,0.6086956521739131,1,1,1,1,0.4575,0,0,0
71583,1.0,1.0,0.5652173913043478,1,1,1,0,0.03,0,1,0
10863,1.0,1.0,0.9130434782608695,0,0,0,0,0.5075000000000001,1,0,0
20173,1.0,1.0,0.7826086956521738,1,1,1,0,0.0525,0,1,0
11648,1.0,1.0,0.6086956521739131,1,1,1,1,0.2,0,0,0
53028,0.0,0.0,0.9130434782608695,0,0,1,1,0.0325,0,0,0
38778,1.0,1.0,1.0,1,1,1,0,0.9275,1,0,0
47028,1.0,0.0,0.5652173913043478,0,1,0,1,0.04,0,0,0
96027,1.0,0.0,1.0,1,0,1,1,0.8125,0,0,0
53290,1.0,1.0,0.3913043478260869,1,1,1,1,0.845,0,0,0
37071,1.0,1.0,0.7391304347826086,1,1,1,0,0.5025000000000001,1,0,0
29733,1.0,1.0,0.30434782608695654,1,1,1,0,0.02,1,0,0
96877,1.0,1.0,0.34782608695652173,1,1,1,0,0.7175,1,0,0
66289,1.0,1.0,0.9565217391304348,1,1,1,1,0.9025,0,0,0
26560,1.0,1.0,0.5652173913043478,1,1,1,0,0.07,0,1,0
43653,0.0,0.0,0.9565217391304348,0,0,1,1,0.1675,0,0,0
64160,1.0,1.0,0.34782608695652173,1,1,1,0,0.075,1,0,0
73796,0.0,0.0,0.17391304347826086,0,0,1,1,0.6625,0,0,0
25765,1.0,1.0,0.43478260869565216,1,1,1,1,0.6950000000000001,0,0,1
48289,0.0,0.0,0.30434782608695654,0,0,1,1,0.025,0,0,0
66012,1.0,1.0,0.5652173913043478,1,1,1,1,0.785,0,0,0
95681,1.0,1.0,0.8260869565217391,1,1,1,1,0.6575,0,0,0
98121,1.0,1.0,0.8695652173913043,1,1,1,1,0.1275,0,0,0
1107,1.0,1.0,0.3913043478260869,1,1,1,0,0.07,1,0,0
3953,0.0,0.0,0.4782608695652174,0,0,1,0,0.34500000000000003,1,0,0
69174,1.0,1.0,0.34782608695652173,1,1,1,1,0.0525,0,0,0
9339,1.0,0.0,0.34782608695652173,1,0,1,0,0.8225,1,0,0
78629,1.0,1.0,0.8260869565217391,1,1,1,1,0.64,0,0,0
46643,1.0,0.0,0.8260869565217391,1,0,1,0,0.045,0,1,0
30672,1.0,1.0,0.6956521739130435,0,0,0,0,0.0125,1,0,0
42000,1.0,1.0,0.34782608695652173,0,0,0,1,0.8925000000000001,0,0,0
937,1.0,1.0,0.6521739130434783,1,1,1,0,0.0225,0,1,0
38111,1.0,1.0,0.9130434782608695,0,0,0,0,0.3,1,0,1
41100,0.0,0.0,0.43478260869565216,0,0,1,1,0.45,0,0,0
48068,0.0,0.0,0.4782608695652174,0,0,1,1,0.5275,0,0,1
98048,1.0,0.0,0.08695652173913043,1,0,1,0,0.015,1,0,1
89058,1.0,1.0,0.8695652173913043,1,1,1,0,0.0525,1,0,1
3705,1.0,1.0,1.0,0,0,0,0,0.03,0,1,0
28510,0.0,0.0,0.5652173913043478,0,0,1,1,0.025,0,0,0
61827,1.0,1.0,0.30434782608695654,0,0,0,0,0.45,1,0,0
30935,1.0,1.0,0.4782608695652174,1,1,1,0,0.04,1,0,0
24413,1.0,1.0,0.6521739130434783,1,1,1,0,0.0125,0,1,0
5538,1.0,1.0,0.9130434782608695,1,1,1,1,0.075,0,0,1
34664,1.0,1.0,0.6956521739130435,1,1,1,0,0.28,1,0,0
41956,1.0,1.0,0.3913043478260869,1,1,1,1,0.0225,0,0,0
56232,1.0,1.0,0.8260869565217391,1,1,1,0,0.0375,0,1,0
68258,1.0,1.0,1.0,1,1,1,0,0.2725,1,0,0
57972,1.0,1.0,0.6086956521739131,0,0,0,1,0.0375,0,0,0
64417,1.0,1.0,0.4782608695652174,1,1,1,0,0.05,0,1,0
24224,1.0,1.0,0.34782608695652173,1,1,1,0,0.035,0,1,0
